idx,F0,F1,F2,F3,F4,F5,F6,F7,response
26,1.323178345923927,0.07744061520649982,-0.4699683667124797,0.5790132056714838,0.4512055751682119,,-0.6890417849165312,-0.24888667050068383,-116.8642366905824
27,-2.6034309471765567,0.5503368234576023,-0.8048935177255528,0.027493880927332473,-2.165537996850185,0.8111144792233836,-0.5343368868478431,0.8593039707868129,-94.47054539362617
28,0.18854880112030997,0.1778814933886498,0.3131153568507112,,-0.02789720410363412,0.5129688395792816,0.5328167664032207,-0.3095530940331889,-2.4183052376226115
29,-0.33192095019108137,1.6002288786841796,0.1560464857111594,0.18960128464203863,-0.5811811727620404,0.152653485340934,0.2467551510929921,-0.39338088611211297,57.28231620654189
30,1.7116510534652223,-1.815319664478797,-2.718162153690968,0.5400128210067545,-0.5959502372001355,-0.5970538425693084,0.38875759229124673,0.828134473763288,-100.55742143169076
31,0.1938829894457782,-1.0501971374249506,-0.0689108238175242,0.18804991539418964,0.9202184273007059,0.9772482314566153,1.5210401366162019,-2.1689960242920954,141.27488946204886
32,-2.1456826959338313,0.28046202747874655,-0.9025196919842767,0.026417179663066,0.11338165154441976,0.33347979094686636,-0.4562964809478842,-0.8656056043910172,-87.84862725209169
33,0.434692687995981,-0.7045785909651365,0.21256204691901937,0.6436768814259816,0.18356825096849483,,0.5749429880634623,0.5953934249457994,120.17161366143756
34,-0.878079690497776,0.7499445068394576,1.8922511046982855,0.037388372050250245,,-0.5771556434368881,-0.3202794568671922,0.7143279040836421,40.691788953606135
35,0.8789360475195833,-0.697546111056967,-2.7009773069425265,0.004643324904576603,0.006976163920676793,0.048117790861026195,0.13788387363763507,0.1089979030374703,-64.0759376514211
36,-0.14755504947701237,-0.8898815962581995,-0.31146804377859727,,,-0.8512719950432052,-0.7602016293026757,-0.08949593079453799,27.723822946471017
37,0.9284882448394286,-0.2873291305119729,0.3846778312169112,0.018034311564173122,0.47706864193469517,0.04798248235882152,-0.3875615004053711,1.3464181789628815,-19.995700406222966
38,-0.03265527161142848,0.9844725901931617,-0.6814617256152835,1.209925028733836,-0.0778414024854014,-0.5701645079521105,-0.835747896040287,,23.117309500586202
39,,-1.123755557757714,-0.1674787846319962,1.8510846218756556,0.4621379979530476,-0.522945513782054,-1.6684521184402774,0.5363414291201367,10.781512871389722
40,-0.07237953794467301,1.313783996207243,-0.5690301920136112,0.0252055436376259,-0.09069172769851586,2.7025107815792024,1.3315660343288651,0.31386282894460565,87.86512569585679
41,-2.37890568063773,-0.3706525377883614,1.1091952639600893,1.9529287390893084,1.0777693586127013,0.06032527489397998,0.625376632671328,-1.6140001656753733,-71.95655322554862
42,2.0562213839021726,-0.18809111845740137,0.7143950277137202,0.42347191707607335,0.7779089109658346,0.6533453594432926,1.5770512011923037,-0.5273240157191201,84.6988799064762
43,,-0.6103865831380062,0.6501443605786204,0.6180062831101135,0.09770321861391255,0.6910202740980005,-0.40705069760570106,-1.0605235420954044,56.33508076555246
44,0.2241409986294767,-0.6754572088302025,0.7998121222141961,0.31818700766719565,0.05020941124484399,0.7688307981662647,,-0.38029613173106314,-154.88197574093655
45,-0.2851007807697036,-0.2532622628285392,-0.19509999088495222,0.35838415473700214,1.1884009683959549,-0.3637297649603985,0.12695902335825665,-0.6477282647346028,-52.81113586236744
46,-0.9326430524722924,-1.7683751120934175,-1.062320709049894,0.014030144163041495,0.5681712132392245,-1.480927491824168,-0.17597325661499272,-0.5121078010870078,-38.19799498411252
47,-0.609894658010259,0.8538116085795577,-0.42538245522994267,0.5956009034254881,-0.43929551497533925,-0.15964739745193288,0.26089962854292026,2.128050728189223,-68.29575423669995
48,1.3153027328613525,-0.384916734596268,0.35948751620315894,0.07175724928773276,2.124525345991198,-1.0650775712416356,0.41493273712959916,0.42299759032528805,24.69268647275964
49,-0.12012113970332337,-0.9943990066480433,-0.41048378826837795,,,-0.04686755651063706,-0.7162024057946373,-0.6678153564190621,-178.74786785270402
50,-1.4031112134435475,-1.4295742911368507,-0.4038840354704605,1.8975459403125552,0.5461664001051286,-1.599454427045014,0.9211605349262479,-0.9485311573288939,-83.92249949800248
51,-1.2210548548535736,-1.2039720747727198,1.1932211210553676,0.1656076744917096,1.5314256517221554,0.4008474248793062,1.3951893195532108,-1.2559582458483256,153.5940364113573
52,-1.8449289683090393,1.2121539750592907,,1.1810293401568759,-0.07978752159079455,-0.13131268856551404,0.02594276809992848,0.5678633404955742,-102.16496831692184
53,0.4156602816756174,0.07975017347298498,0.5737241151203712,0.0492697181356127,-0.5534331719575438,2.488057580214016,-1.7330578085417887,-0.11687717853313251,-77.90247636896223
54,0.10277990115486912,0.0006029174508140869,0.16724978662226297,0.04777612230437977,-0.7966124436897932,-2.1560373508009607,2.1206318749146416,0.7627021625017593,129.05747362239214
55,-0.13264558935603527,0.04966853912805002,-1.061845424527384,0.435427958993102,0.067983923481721,-1.361844034872624,-1.6869908996522325,-0.893464405015824,-203.44021715414888
56,1.29565443469681,-0.04262590172580724,1.3318911646718463,,-1.274589930138017,-0.22254300708011085,0.270610778173178,-0.3582309603774272,155.6916428060631
57,0.4208547874401881,-0.35944843378986874,-1.184960518728113,0.02243374353359441,-0.03296137336193674,0.2933135005388254,0.4945410170317309,-1.207283185688094,-9.25998111287755
58,-0.7605073034104929,-0.17637603814137962,-1.0289894110691942,0.03817792092865677,,-0.19547215309627866,0.014550301166483004,0.6103378862274963,-51.13882763959051
59,-0.19319789508042287,-0.5842872019519806,1.3434721532574652,1.4372037897403014,,-0.33421225797393544,-1.1653602722260779,-0.9601501581130821,64.24492069399454
60,0.21125909555359765,0.7367639121476393,-0.11611907971365523,0.17594611803551813,-2.460554906801295,0.517155509289225,0.0550229119558442,-0.38956085700029514,-35.35988162576777
61,0.4049380126806151,1.072341768559792,0.5909763284956108,0.411989521823984,0.2533813209347135,1.046083929699528,0.9217115542856663,0.3262712070880294,24.310856140889477
62,-0.7138988725149968,-0.6023965112465322,0.930673244649546,1.9629093529670352,-1.2129885834002172,0.4749773930294331,,1.2436823055653228,14.35298522096069
63,-0.04722946951212716,-0.7845894997719454,0.7211482188399275,,-0.6077016996160036,-2.0903879359601896,0.19079788576239276,1.2044239902358111,-105.84705545353418
64,-0.9328794200893515,-0.23658271794809907,-0.9638873747864779,0.07605900065398599,-1.3661454932164536,-0.679465497103063,-1.045702119613871,-0.1592326655936758,-129.55844843225086
65,-0.28765286648986765,0.6125922360186892,1.2883188184653325,0.4640880889995902,-0.36089101636693,0.33708542944457026,0.840791462936751,-0.4018250559995225,28.871456074825502
66,,0.0018119432004548488,0.3773348247591234,0.07656937567412453,2.1530159486128526,0.7068716914051655,-0.7561237130456401,0.10870000921888243,-24.48628660125124
67,-1.856868066213694,-0.49656328191162297,-0.21533082709245432,0.15663957361745973,-1.3494783064356788,-0.6503255242824836,-0.32115806979284334,-0.2394972083746382,-7.355881805598312
68,-0.23064543609524707,-0.8184480531047238,-1.3143918511544042,0.6142054233602838,1.2610379304080013,0.249093938996592,0.009571483021596145,,-107.74647174626931
69,-0.21243919826512245,-0.2510388773332111,-0.36012088311808144,0.4344276590800753,0.4063514577497951,0.4591942616630688,-0.6203122908750204,1.7513751579337413,-112.64700730263468
70,-0.05971914527764416,-0.12690953519887171,-0.6212774418521001,0.012433991949429167,0.26406090479339556,-1.2325706242747176,0.34251985028778725,-0.8336987211780623,-4.488223007527912
71,0.18382049714644905,0.6436910768433647,-0.9995131010231417,0.1901960670558866,-0.5374022518388811,0.2830904053301851,-1.5213075664600562,0.004500775977981278,-89.68656015485837
72,1.9649011583943226,1.3661057762890316,0.8592731884262615,1.732475413857221,-2.7762271398487077,0.9168581149503764,-0.3936365145059318,0.12002531000713502,131.21049590924014
73,-1.5220413578648824,1.2278600687471537,1.161966711747382,0.12306078608766896,-2.4194290611101095,0.6181145985054952,-0.8626046922353828,-1.0328017789182737,-70.12627273764804
74,0.24567229950226194,0.3426531394298939,-1.6020708172059408,0.25441680722425913,,0.7570070568787352,-0.5041623097705149,0.49273623186251625,-121.42710961767554
75,0.6989371018465294,-0.19228444875648323,-0.2811342129060957,2.568084464826512,1.3234236239965342,0.7266834394146713,1.3290673690573767,1.3573930386478301,-55.94385460044795
76,-1.4735587936550134,0.12311108925522968,-0.0007644915681751955,0.9564712788373699,-1.7525680874525877,0.6536263201699537,-1.3243190223731651,-1.2678173563646604,-13.84368330431208
77,-0.5343533457929199,0.7778528688579641,-1.2746614741985947,0.0007603715466216133,0.23037086613771987,0.8766615576049853,0.03150857344398146,0.5991615016484324,-34.92645767169259
78,0.2705582639895247,,-0.6637067111364547,0.2516544441815227,-1.00643505126997,0.18285141107636668,0.3183744217659959,-1.2284101891688155,50.386463414274914
79,0.38724440664248877,0.7782513993956572,-0.3949936647608555,6.9100555992425,,-1.4238351227693342,-1.707174152471071,,-358.659591464115
80,0.5463411799562569,-0.36941974038588044,-0.9564190664196125,0.2960784170366148,1.3427353947358704,-0.06219850534827872,0.46355721271130024,1.3371230483856016,58.186302652853726
81,1.0553329199685053,2.1882524778291916,-3.07199289232829,6.9503558921948825,-1.9965913737720946,0.8644851590733047,-0.5211676928130957,0.22233710598765014,125.09097543012646
82,-1.5880174753665213,0.8886909745970933,-0.26224909923233186,1.3097399426511624,1.0253897719317249,-1.0889854393921987,2.2403762450061895,0.09671524903568815,233.6413595305757
83,1.0301272931465775,1.3633943026217503,0.8678769848001183,1.3653840056779203,1.5034287692357389,-1.3917270822533665,-0.09688106461358595,0.8312710733472598,
84,0.6294376055824799,0.9255883650479584,1.2575102616359592,0.005493503370681437,,0.14440323954818987,-0.11867554175962837,0.22321394342186812,38.46312602006047
85,-1.0203506350194418,1.4744941791620294,-1.0244136584305188,0.0007781841778071679,,-0.5557932027507969,0.1337078274325745,0.7942221923111346,-25.077593533540814
86,0.22149999282607388,0.7995357562218446,-2.018145163793182,0.521260574087734,0.742265099863876,-0.6351043462012461,,0.0111772784644247,-13.630083404740404
87,-0.817962262859992,1.4011204094164302,0.4592252722638323,3.8454618392680824,-1.5083743562893108,-0.40015260785170687,0.8258316049507314,1.0624816070931329,237.52805633450203
88,2.263154636908864,-0.2215213309961108,0.516903829293269,0.0022691983324961483,-0.40704454501245535,,0.9675570930383828,0.08448422252358168,102.40095578777235
89,1.1507894077864813,0.40377136201324426,0.16885034773950458,0.9240255913148389,1.100780631171728,1.1777591996267907,-0.49022771766100165,0.36158452492702675,-105.19581884516238
90,-0.03872375869631171,-0.8120936179140564,0.5360996736898845,0.0005503140519654651,0.2665904215900171,0.6706508380214136,-0.24856407554671495,1.346225919414867,-0.21605815460515432
91,0.02638026823908404,0.7225023179349375,-0.43586504107921037,0.029246741563835263,1.3742735695084949,-0.6663764659489438,-1.079296745671445,0.7151502715663187,-69.35235262050716
92,0.7810140171649276,-0.7017611994576326,-1.3178748859013822,0.041439168087740674,-0.22016311345458744,-0.38078561591441257,1.4156007956904484,0.28236244480663714,47.39957246015922
93,-0.9386776672023842,-0.22392206443739168,-0.7148319483506136,0.6315277157619996,0.8490919838448289,-2.968218809106079,-1.531352872386893,0.12060615070090899,-59.56535082529505
94,0.8494174542013054,-1.6289487332000503,-0.7900495353961117,5.609112817761982,-0.18470698133152355,,-1.6352441618037037,0.44920600107501524,-337.5701010694918
95,1.2163623289270737,-0.2675351310820924,-1.458943509516512,0.013754771880683678,0.6967858353345119,1.4301670742414303,-0.015173980775887132,0.17512150088208656,-20.77526479249376
96,-0.810863719027691,-0.47991812653819543,0.39271261037301197,0.026466165371959085,-1.3345375781269275,0.7472826050692898,0.9936465267273112,0.49299632758941997,56.698800408312536
97,0.9365673004115067,0.17124624875401032,1.1418811517005447,0.02396346045068794,-0.042136742392406126,-1.0617603170995382,1.12633921875593,-0.33766746893197563,101.33993146387228
98,1.4400497392558234,0.9534345842390435,-0.38703730315445173,0.5814510974381256,-0.6698548807051261,0.6853543133079508,-1.190646393667119,-0.9161394392174279,-147.63502214400538
99,-0.23485410978742824,-0.2458194131515904,1.136043531003515,0.07823607636485415,-1.1006890814053456,0.3354086533793659,-0.8729894238406919,1.3632341003366784,-4.472399816890356
100,-1.0626608507023432,0.22997818963405917,-0.8333544748758199,0.6077824926786527,-2.266175891611862,-0.6854626908759488,-1.35977882609205,0.09772617648459948,-193.3975206868718
101,0.5654224796313355,0.726385950860564,-0.18637573277798022,0.7064076217341729,-0.13334126074997132,0.0024696385792793607,-0.05082261928460308,0.12890008124810465,71.40959992326204
102,1.0200590360783135,1.0997234248186556,0.45949756445747963,0.6453886135902869,-1.1599152605152143,1.2422806691022577,-0.1618138246133102,-0.618594086649351,-61.91992213080755
103,-0.1774167583578895,0.948579986127604,0.5122654725775624,2.9939786520674447,0.6169494660641969,-0.21581096622191231,,-3.9486268683549754,-150.0266938133685
104,0.2233272314084299,0.7254620672018511,-0.5333323529744376,1.66821182230336,-0.18709621568954404,0.5291136742641491,-0.7666666775028949,-0.1209492816657369,51.14311469103876
105,0.045296417440735225,0.1653500556982875,-2.1436828246131925,1.5107207564202272,0.46579100948562,0.45907767320915405,0.3559836689787951,0.6571696380626877,75.48709419470066
106,1.6602723227707343,0.7622897711083753,1.5105812093598425,2.7409174590490393,-0.18185316677993407,-1.0348478740509377,-0.6530853292127189,-0.4154617783766987,-137.26545426276346
107,-0.46300920007734114,1.81222495621802,-0.3678077263977036,0.029371253335970626,-0.35685106974563846,0.9380421102750031,-0.5203412615703701,1.1235992554988123,-33.708162346034555
108,1.4947882688945449,0.5817945517890528,0.20611549474348112,,-0.11836579731159726,-0.662622945853113,0.11161924944692024,-0.31872464915964865,116.01781497179809
109,0.07273561108788897,-2.0594111062206553,0.6358797416241171,0.40994493082777095,-0.10375509373060286,-1.2818376071947215,-0.7642792233962123,,23.920646597679948
110,-2.9445657486065464,-0.6244254664863431,0.04291634378342431,0.737856548646451,-1.9983425743009056,-0.12177687290610109,0.8058355089138944,,-45.53247518920319
111,0.9585329230797862,0.0034681777280134774,-0.409813265981293,,,1.0165725902795046,0.2625898868318909,1.5570170441393019,-80.55720179167537
112,0.11699821863166215,1.1625405052378326,-0.7134651237180333,1.493550579372503,-1.284268933943682,0.6912507087010565,,0.056836212985972766,53.42814161254282
113,-0.7026158980948539,-0.45849806302600576,-1.1390087995295306,2.181128873529844,0.20054766919578243,0.5493624464219696,-0.44804328500934665,0.5411920704426907,64.98085172105607
114,-0.30006010001232525,-0.32012495426567966,1.580274002495809,2.4022619500430378,-0.49308288101267095,-0.6512666658761135,2.4711397989221697,1.3914392409539018,346.9341945200956
115,0.4338415737382233,-0.27883068706567576,,2.376308172222024,-0.14549903291662303,0.4190967776741483,-0.0762201574675299,0.8346463717240241,140.61642934303478
116,0.008253788210331299,0.6846896185090119,0.12009623909024554,0.3542247479803641,0.4088383033342493,0.8226565152639223,0.18934527109279606,-0.07969842743711861,-37.19127087241161
117,1.232486018782957,1.4020386029822989,0.19316424335203158,0.8037159517003035,1.329476746054847,0.015271767933497507,-0.6992520932443997,-1.224774746166128,-112.16502437625576
118,0.36401932895472233,-0.022875545156969927,-0.33219727104472835,0.008473962552626764,-1.5703869646768225,-1.0611499120141652,0.18932603383316554,0.1601264566849585,14.859138383129212
119,0.23390844043837725,-0.44665012455278763,0.16768056821483446,0.4434933132974531,-0.5938106757155482,0.35434778895826036,1.8651152731167364,0.01338328551798451,192.18696479948983
120,-0.172193876426359,0.8216014625217608,-0.12017657370426675,1.2548176512963156,0.792098797380525,-0.018219402209557065,0.07101230226511297,-0.7151014899290817,100.49450676100953
121,-1.1770126282049729,-0.16558843726635705,0.12658235434190482,0.5257205037193724,0.2961631962965366,0.2812811116562344,0.37544072113101745,-0.4480531794512679,-45.80174636449297
122,-0.6400529456831393,-0.6234946488391413,0.8981862704788728,0.8432040130058817,0.5441027673723434,1.1137480212154318,-0.5825277553154353,-2.0914429617339154,-102.1339794821644
123,-1.0926487818733586,0.6335933763087339,-0.14677037849185684,1.7975372790274342,0.6064843815641578,1.3884026553040694,-1.2429244646736932,-0.9746327536481941,23.265581023715598
124,0.503840495793455,2.9457305871780797,0.08075098020389668,3.4932936833629165,-1.528195469798241,,-0.016443728397998906,-0.8532106217719404,-162.3135131142302
125,-0.2296999934753409,1.7540507217551653,-0.2773312781355197,0.5986904279071381,-0.7060657744822764,0.3429094135021537,-0.6113692180117137,0.22158035587955263,18.553360377954604
126,1.39921410021308,1.5637825048853242,0.24529212860536337,0.0678550716719973,0.4136295933603428,-0.2313972671833756,0.3313095330583484,,17.246545769954274
127,-0.9867021297815534,-1.1950458120880147,1.4661440099408662,2.161464169898144,,0.8939523377973295,-0.187618339912533,-0.9194232770900029,151.47717331203253
128,-0.9549812881570563,0.36083481508989707,-1.3550114110269378,1.6601179655513176,1.0418552969847572,-0.6402286894681948,-0.2917035419365233,-1.2953913458995598,-180.394636115418
129,-0.44422992557532126,-1.8024429734806446,0.20664903966230594,1.4467996625403636,-0.027425151827458374,-0.18243752657357176,0.37288168217676343,0.6262170087308361,-80.59449025571546
130,1.5241242523647007,-1.5966715309556074,-0.10731393632392087,1.56926605308693,-0.8571745988976772,0.41642967061356934,-0.6938072268249237,-1.1681949305982988,-149.6268513062555
131,-1.2765928049625213,0.13143002505677148,0.12386873504900534,0.04406147779312422,0.02415929512967206,-1.7654657981508108,-0.94963334628199,-0.8257026430743174,-89.98654653001607
132,-1.0675156512489155,-0.8994487349547466,-0.3156263663087112,,0.672557584922556,-0.712340900026474,0.6386848072815701,-0.9506398064911508,50.08914699395298
133,0.03667850751388766,,-0.3412521632350816,0.9979488130499703,-0.32745306122539597,-0.48064008445140965,0.728081296971551,,129.61258993730996
134,1.7022009156687181,-0.6690842363275991,,1.5717984915945846,0.13941888397331817,-0.6239621206161827,1.3848055281757212,-1.4515724387216358,215.78852013868726
135,1.4803501075663599,-0.27573656285377224,1.3469756242051545,1.2569432959964795,2.4485509081725056,-0.6324529557519166,0.29875973014732865,2.3892071272902635,169.9534998883546
136,0.6696272800032483,0.8234023819924275,1.640524406009936,2.4945652868943062,-1.1127676760479073,-1.3965341232947088,,-0.321061058213285,166.18485475019892
137,0.9187971067202253,1.0285556621553806,0.7548775374519224,6.071383077775525e-05,-1.9101275022543378,-0.33120650354466546,-0.6355163144893575,1.3092086083057597,-15.269843328168491
138,-1.9332670703382364,-0.01900569684976271,0.8022644817869672,0.02269759085723233,-0.14398081677898705,0.6913251810091862,1.3824410851944762,-0.24157649581064208,113.14140239231551
139,0.2615938524791823,-1.2271402209777145,-0.43691832191032653,0.009143893395084556,0.7313284139361838,0.015193608690555862,0.5260953764725386,0.25120387272391675,34.1932206838613
140,-0.4578683811472053,-0.972512347001616,1.015828542890184,0.04916622164447033,0.8455215111861486,,-0.2841143199716918,0.7696011905150337,-14.803545878295704
141,-1.2183504367588645,-0.9490092990737126,1.367207342921457,0.28186503115583444,-0.4247623077490613,-0.0969798189523395,-1.193014753328641,1.5739158239925286,
142,-1.6267339824108127,-0.6671888681425425,1.1404640743192123,1.3422377555921818,,0.4116703876947894,0.9563269497967641,1.12434480038108,186.56126760329317
143,-1.699504942775346,0.14977703626513228,1.2239055598587105,,-1.448831697229705,-0.23499883155264026,-0.12621817924519887,-0.44902626446752153,42.46848938415005
144,1.1991900247388871,0.0770527529722886,-1.3301048239260953,1.6147172380824577,,0.24340118191220098,-0.27942510964067363,0.7330046253500552,68.19729435513473
145,-0.18560952673618739,,-0.7237112845181323,6.8272632014357235,0.7650270221421656,0.5872188684486623,-0.000993119389033498,1.6022243234250086,212.70093108814146
146,-0.2588697644779722,-0.1691012510088087,-0.2644199180076294,0.44800078955636785,-0.535942699620751,-1.7832782444296778,0.16792156826141166,-0.3126439187034686,61.93182341379345
147,-0.48643245029746324,1.6992454140742013,0.668506648573474,0.592740527689211,-0.7375465651926428,-1.3576539530852172,-1.1671465197495157,1.3181622607155377,-133.38523539099566
148,-0.1878226717847877,-1.2058197573311555,0.8521660404145218,0.05583356988455297,1.6096783424965304,-1.4932506571608137,-1.4464419738836696,0.7617406479864377,-54.53037716822688
149,-2.9508179334786115,-1.0005023772148272,-0.09636129962861459,0.43165469825459485,-0.9992186621218506,-0.454870493864621,-0.29968023925354476,1.3464613309382818,11.83148061274678
150,-1.0297394399719277,-0.6987615660679837,-0.9543899592115058,0.27288667392544314,-0.832669952362332,-0.06867617714971976,1.0681555731657273,0.8331684826962238,84.20697977048806
151,,0.17953348261602736,-0.5147879313027742,,0.18570504272220653,-0.6027149054787717,0.2200205217180947,-1.2133486010594223,-13.207689636759874
152,0.2952871971389668,1.161026183922004,0.5096483453271705,0.09744530525082466,-1.1173855665731955,0.4301864741646794,0.36293024638773114,0.33965649813625837,68.96510922522376
153,-0.7598346543904873,,-0.28267308612708614,0.8634271195144404,1.545328744257777,-0.4567717589977454,-0.09007906491652809,-0.45588206773761075,63.20036327936154
154,-0.6166205895543182,-0.3498848222138444,-0.38681306024801565,0.0797949781496514,-0.23662043796155466,1.0964396146389617,,-0.03809022755379394,-47.372895926556936
155,0.9092915162392139,-1.2146953399609812,-1.7589411099460552,0.03353809110001717,0.7758653790945016,0.5060606182462681,-0.5588348012955788,-2.2918825585635703,-62.37114806598606
156,-0.856434123306461,-0.03450382124453573,-2.7627307616078602,1.1255482489696504,-1.1661077353578826,0.7374597648346967,-0.7408254614625033,0.3452357224860115,-38.11278608076394
157,1.1268745101555764,-1.0354364042389472,-1.238230179184106,0.0025046668330110573,0.9048245679857602,-0.7689452031253953,-0.0074737945601125,-0.41845346532791355,-29.90310235141024
158,0.13576992289394166,-0.1860775492366441,0.21187573817535793,0.007000059133856485,2.0841062848095446,-1.2475079860984055,-0.6842767749363782,-0.12268073160597233,-31.751474527723555
159,-0.9218809218981463,-0.6691342871802021,-0.18058671329941303,1.0358987753405,0.536698133570931,0.40935671615955066,-0.036803322439323334,-0.06756431554148006,76.22673363847585
160,-1.007189694755856,-1.6577003720768766,-2.5142821654737597,0.3015307863971827,1.4770590886062878,0.23216295044633667,0.8018115509996977,-1.4973773666528745,25.789415867287367
161,-0.24233215367108793,0.892254008549661,-0.5512452216214093,0.012693304684368892,-0.7063664674297301,0.3318619987950354,,0.6065918019513341,-62.30562946423666
162,0.5746993078112598,-2.040184797432425,1.4549557348898077,0.1454698953241569,-1.3808755413614626,1.104076508286583,0.0065109923647786346,0.6348475601177103,79.4606291790113
163,1.2337106401328553,-0.8718853302192623,0.1359060174506211,0.12721290772101193,-1.5037676799051785,-0.9072826427313079,,-0.2661099617538012,62.74056610923296
164,0.339734301237237,-0.7154085923137244,2.8013008436523696,2.316022194873934,0.17445353432303198,-0.2576804862861122,1.449881985955742,-0.3728070086230046,41.50133871372279
165,-0.4729201628368272,-0.9782208083136287,-0.14249527907249582,0.1667845041827717,1.3490694217721915,0.7838270421810345,1.570294573490804,0.583831203395719,61.62071060972666
166,0.7035524095003252,0.4225244528173177,0.8893587378857256,2.6531981343273543,-0.34039585452201193,-0.11656975459263702,-0.7704853469506769,1.8892926047487444,
167,0.9203892037921277,1.4855453567973453,-2.4297713916255788,0.6746489262630104,1.5405874251871692,-0.353142323880864,1.8729339893174206,-0.6777490085751897,140.64805420588135
168,0.10113923873191764,-0.685803700698137,0.4239742659211945,0.3288154604465719,1.317025373414371,-0.19369449895849172,1.0439168279332343,-1.0772833557795454,134.41867635132064
